qkey,attribute,channel,class_idx,class_label,magnitude,talktuner_default_magnitude,declaration,n_options,option_letters,options,response_distribution,question,seed
BETTERBIZ2F2E_W36,age,steered,0,child,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.28720999, 0.32912713, 0.38366294]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,0,child,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.29107517, 0.40728736, 0.3016375]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,0,child,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.28398275, 0.50477296, 0.21124424]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,declared,1,adolescent,,7,I am an adolescent.,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.10746362, 0.04726942, 0.84526694]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,1,adolescent,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.16869655, 0.15292645, 0.67837697]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,1,adolescent,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.17921406, 0.14871883, 0.67206711]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,1,adolescent,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.19345644, 0.13591437, 0.6706292]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,1,adolescent,5.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.20911853, 0.13468784, 0.65619367]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,1,adolescent,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.2588453, 0.16237719, 0.57877749]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,1,adolescent,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.28903046, 0.20296156, 0.50800794]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,1,adolescent,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.22984105, 0.27344325, 0.49671575]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,declared,2,adult,,7,I am an adult.,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.11002453, 0.08411195, 0.80586344]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,2,adult,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.16869655, 0.15292645, 0.67837697]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,2,adult,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.15966643, 0.14745116, 0.69288242]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,2,adult,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.14318788, 0.13530302, 0.72150916]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,2,adult,5.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.15030183, 0.12843448, 0.72126371]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,2,adult,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.1907718, 0.12757879, 0.68164939]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,2,adult,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.24069358, 0.1300983, 0.62920821]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,2,adult,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.27455398, 0.14022845, 0.5852176]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,declared,3,older_adult,,7,I am an older adult.,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.09443647, 0.061391, 0.8441726]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,3,older_adult,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.16869655, 0.15292645, 0.67837697]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,3,older_adult,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.14561413, 0.1586813, 0.69570458]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,3,older_adult,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.11590739, 0.16955249, 0.71454012]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,3,older_adult,5.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.09066843, 0.15975086, 0.74958062]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,3,older_adult,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.06872726, 0.13856198, 0.79271078]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,3,older_adult,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.05679341, 0.13825071, 0.8049559]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,age,steered,3,older_adult,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.07705396, 0.13939051, 0.78355557]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,declared,0,some schooling,,7,I did not complete high school.,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.10675188, 0.10944363, 0.78380448]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,0,some schooling,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.16869655, 0.15292645, 0.67837697]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,0,some schooling,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.20023276, 0.18089522, 0.61887199]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,0,some schooling,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.29631329, 0.24205062, 0.46163604]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,0,some schooling,5.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.42237657, 0.29393199, 0.28369141]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,0,some schooling,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.47035995, 0.30279878, 0.22684121]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,0,some schooling,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.45973918, 0.33635235, 0.20390844]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,0,some schooling,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.30681488, 0.55927843, 0.13390668]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,declared,1,high school,,7,I have a high school education.,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.06874683, 0.06547068, 0.8657825]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
BETTERBIZ2F2E_W36,education,steered,1,high school,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Men would do a better job"", ""Women would do a better job"", ""No difference""]","[0.16869655, 0.15292645, 0.67837697]","In general, do you think men or women would do a better job running a major hospital types of companies?",42
